FID_,FIPSSTCO,TRT2000,STFID,OID_,SCTRACTW,FIPSPLACEW,CENSUSPLW,SCTRACTR,FIPSPLACER,CENSUCPLR,TRACTTOTRA,STFID_1,ID_ID,Distance
,51107,611202,51107611202,204,51059471200,48376,772,51107611202,99999,9999,10,51107611202,14385,0.032026
,51107,610900,51107610900,194,51059471200,48376,772,51107610900,99999,9999,15,51107610900,14423,0.00955
,51107,611700,51107611700,212,51059471200,48376,772,51107611700,99999,9999,15,51107611700,14428,0.014419
,51107,610300,51107610300,613,51059471200,79952,1252,51107610300,99999,9999,4,51107610300,14471,0.017409
,51107,610601,51107610601,191,51059471200,48376,772,51107610601,44984,725,15,51107610601,14486,0.011738
,51107,611500,51107611500,210,51059471200,48376,772,51107611500,99999,9999,15,51107611500,14501,0.012345
,51107,611102,51107611102,202,51059471200,48376,772,51107611102,99999,9999,15,51107611102,14505,0.016202
,51107,610200,51107610200,612,51059471200,79952,1252,51107610200,99999,9999,15,51107610200,14546,0.019413
,51107,610602,51107610602,618,51059471200,79952,1252,51107610602,44984,725,4,51107610602,14680,0.020759
,51109,950200,51109950200,2991,51059480200,79952,1252,51109950200,52120,815,4,51109950200,15194,0.010605
,51113,990100,51113990100,213,51059471200,48376,772,51113990100,99999,9999,4,51113990100,16043,0.036929
,51660,300,51660000300,2116,51059480200,48376,772,51660000300,35624,600,4,51660000300,19849,0.001845
,51660,201,51660000201,3129,51059480200,79952,1252,51660000201,35624,600,10,51660000201,20042,0.000649
,51683,910200,51683910200,251,51059471200,48376,772,51683910200,48952,780,4,51683910200,20900,0.007507
,51683,910100,51683910100,250,51059471200,48376,772,51683910100,48952,780,10,51683910100,20908,0.006933
,51683,910300,51683910300,252,51059471200,48376,772,51683910300,48952,780,20,51683910300,20957,0.006795
,51683,910400,51683910400,726,51059471200,79952,1252,51683910400,48952,780,25,51683910400,20960,0.010892
,51685,920200,51685920200,253,51059471200,48376,772,51685920200,48968,785,40,51685920200,20990,0.017992
,51700,32005,51700032005,254,51059471200,48376,772,51700032005,56000,860,4,51700032005,21646,0.015644
,51700,31900,51700031900,729,51059471200,79952,1252,51700031900,56000,860,10,51700031900,21663,0.010262
,51700,32002,51700032002,3137,51059480200,79952,1252,51700032002,56000,860,10,51700032002,21764,0.015798
,51133,990200,51133990200,2993,51059480200,79952,1252,51133990200,99999,9999,4,51133990200,24067,0.014868
,51137,990101,51137990101,641,51059471200,79952,1252,51137990101,99999,9999,10,51137990101,25168,0.005364
,51139,30300,51139030300,2107,51059480200,48376,772,51139030300,47528,755,4,51139030300,25369,0.043504
,51139,30400,51139030400,1916,51059460500,79952,1252,51139030400,75024,1160,4,51139030400,25478,0.015045
,51153,901502,51153901502,1172,51059460400,79952,1252,51153901502,99999,9999,10,51153901502,28509,0.028177
,51153,901501,51153901501,676,51059471200,79952,1252,51153901501,35976,605,4,51153901501,28529,0.016488
,51153,901406,51153901406,1168,51059460400,79952,1252,51153901406,99999,9999,4,51153901406,28569,0.007349
,51153,901602,51153901602,231,51059471200,48376,772,51153901602,76416,1198,10,51153901602,28596,0.008934
,51153,901403,51153901403,229,51059471200,48376,772,51153901403,99999,9999,15,51153901403,28598,0.007432
,51153,901601,51153901601,678,51059471200,79952,1252,51153901601,76416,1198,15,51153901601,28599,0.015059
,51153,901701,51153901701,232,51059471200,48376,772,51153901701,84424,1323,10,51153901701,28601,0.007249
,51153,901301,51153901301,670,51059471200,79952,1252,51153901301,99999,9999,25,51153901301,28605,0.017513
,51059,491900,51059491900,178,51059471200,48376,772,51059491900,99999,9999,4,51059491900,28608,0.053151
,51153,901702,51153901702,233,51059471200,48376,772,51153901702,88176,1367,4,51153901702,28611,0.020008
,51153,901900,51153901900,683,51059471200,79952,1252,51153901900,88176,1367,4,51153901900,28614,0.001614
,51685,920100,51685920100,727,51059471200,79952,1252,51685920100,48968,785,10,51685920100,28620,0.014182
,51153,901217,51153901217,226,51059471200,48376,772,51153901217,99999,9999,20,51153901217,28622,0.034751
,51153,901219,51153901219,227,51059471200,48376,772,51153901219,99999,9999,4,51153901219,28634,0.064929
,51153,901218,51153901218,1159,51059460400,79952,1252,51153901218,99999,9999,15,51153901218,28640,0.02167
,51153,901100,51153901100,656,51059471200,79952,1252,51153901100,65136,1012,4,51153901100,28650,0.055452
,51153,900901,51153900901,1145,51059460400,79952,1252,51153900901,23760,414,4,51153900901,28682,0.006543
,51153,900902,51153900902,651,51059471200,79952,1252,51153900902,99999,9999,4,51153900902,28691,0.02779
,51153,900406,51153900406,647,51059471200,79952,1252,51153900406,21088,357,25,51153900406,28715,0.011313
,51153,900404,51153900404,645,51059471200,79952,1252,51153900404,21088,357,15,51153900404,28721,0.030398
,51153,900700,51153900700,649,51059471200,79952,1252,51153900700,87312,1358,25,51153900700,28740,0.017647
,51153,901208,51153901208,657,51059471200,79952,1252,51153901208,43432,711,10,51153901208,28742,0.017812
,51153,900200,51153900200,215,51059471200,48376,772,51153900200,87312,1358,15,51153900200,28746,0.007889
,51153,900100,51153900100,214,51059471200,48376,772,51153900100,87312,1358,10,51153900100,28763,0.02518
,51153,900403,51153900403,644,51059471200,79952,1252,51153900403,21088,357,4,51153900403,28813,0.013131
,51153,901203,51153901203,220,51059471200,48376,772,51153901203,21088,357,10,51153901203,28813,0.047624
,51153,901211,51153901211,223,51059471200,48376,772,51153901211,21088,357,4,51153901211,28813,0.058365
,51153,901006,51153901006,654,51059471200,79952,1252,51153901006,52658,818,4,51153901006,28858,0.011857
,51153,901210,51153901210,222,51059471200,48376,772,51153901210,99999,9999,25,51153901210,28864,0.038397
,51153,900300,51153900300,216,51059471200,48376,772,51153900300,58696,900,4,51153900300,28865,0.003371
,51153,900800,51153900800,650,51059471200,79952,1252,51153900800,99999,9999,10,51153900800,28866,0.024083
,51153,901007,51153901007,218,51059471200,48376,772,51153901007,52658,818,4,51153901007,28875,0.012361
,51153,901008,51153901008,219,51059471200,48376,772,51153901008,99999,9999,10,51153901008,28896,0.006222
,51153,900405,51153900405,646,51059471200,79952,1252,51153900405,21088,357,10,51153900405,28899,0.030144
,51153,901001,51153901001,652,51059471200,79952,1252,51153901001,99999,9999,4,51153901001,28908,0.024266
,51153,901213,51153901213,663,51059471200,79952,1252,51153901213,21088,357,4,51153901213,28909,0.048656
,51153,901212,51153901212,224,51059471200,48376,772,51153901212,21088,357,15,51153901212,28910,0.059094
,51153,901223,51153901223,669,51059471200,79952,1252,51153901223,43432,711,40,51153901223,28920,0.033249
,51153,901209,51153901209,221,51059471200,48376,772,51153901209,43432,711,4,51153901209,28921,0.021442
,51153,900500,51153900500,1141,51059460400,79952,1252,51153900500,87312,1358,20,51153900500,28927,0.008653
,51153,901404,51153901404,230,51059471200,48376,772,51153901404,11230,192,10,51153901404,28930,0.006524
,51153,901302,51153901302,671,51059471200,79952,1252,51153901302,99999,9999,15,51153901302,28966,0.059138
,51153,901405,51153901405,675,51059471200,79952,1252,51153901405,30176,517,15,51153901405,28994,0.027944
,51153,901214,51153901214,225,51059471200,48376,772,51153901214,21088,357,30,51153901214,29018,0.03689
,51153,900600,51153900600,648,51059471200,79952,1252,51153900600,87312,1358,20,51153900600,29057,0.007396
,51153,901005,51153901005,653,51059471200,79952,1252,51153901005,99999,9999,10,51153901005,29064,0.008972
,51139,30100,51139030100,1915,51059460500,79952,1252,51139030100,47528,755,4,51139030100,29570,0.03805
,51157,990200,51157990200,3053,51059480200,79952,1252,51157990200,99999,9999,4,51157990200,29657,0.047148
,51165,10300,51165010300,3054,51059480200,79952,1252,51165010300,50030,796,4,51165010300,32496,0.036382
,51171,40600,51171040600,3056,51059480200,79952,1252,51171040600,99999,9999,4,51171040600,34852,0.017003
,51171,40300,51171040300,1179,51059460400,79952,1252,51171040300,99999,9999,4,51171040300,35145,0.001092
,51171,40200,51171040200,3055,51059480200,79952,1252,51171040200,99999,9999,10,51171040200,35319,0.03703
,51770,1700,51770001700,255,51059471200,48376,772,51770001700,68000,1045,4,51770001700,39404,0.001344
,24510,272002,24510272002,410,51059471200,79952,1252,24510272002,4000,25,4,24510272002,55633,0.007492
,24510,130600,24510130600,1629,51059460500,79952,1252,24510130600,4000,25,4,24510130600,55885,0.002421
,24510,280403,24510280403,2655,51059480200,79952,1252,24510280403,4000,25,15,24510280403,56239,0.005022
,24510,280404,24510280404,2656,51059480200,79952,1252,24510280404,4000,25,4,24510280404,56247,0.005656
,24510,250206,24510250206,409,51059471200,79952,1252,24510250206,4000,25,4,24510250206,56485,0.001434
,24510,110100,24510110100,2650,51059480200,79952,1252,24510110100,4000,25,10,24510110100,56842,0.001323
,24510,260302,24510260302,2652,51059480200,79952,1252,24510260302,4000,25,10,24510260302,57193,0.004658
,24510,271300,24510271300,2653,51059480200,79952,1252,24510271300,4000,25,4,24510271300,57456,0.007713
,24510,250301,24510250301,69,51059471200,48376,772,24510250301,4000,25,15,24510250301,57480,0.002645
,24510,240400,24510240400,2651,51059480200,79952,1252,24510240400,4000,25,4,24510240400,57603,0.004873
,51177,20401,51177020401,1968,51059460500,79952,1252,51177020401,99999,9999,4,51177020401,58133,0.074771
,51177,20301,51177020301,686,51059471200,79952,1252,51177020301,99999,9999,4,51177020301,58146,0.012493
,51177,20200,51177020200,685,51059471200,79952,1252,51177020200,99999,9999,10,51177020200,58233,0.006324
,51177,20101,51177020101,1180,51059460400,79952,1252,51177020101,99999,9999,10,51177020101,58288,0.022732
,51177,20103,51177020103,684,51059471200,79952,1252,51177020103,99999,9999,4,51177020103,58354,0.035923
,51177,20102,51177020102,1181,51059460400,79952,1252,51177020102,99999,9999,10,51177020102,58355,0.01178
,51177,20402,51177020402,3062,51059480200,79952,1252,51177020402,99999,9999,4,51177020402,58515,0.004371
,51179,10202,51179010202,234,51059471200,48376,772,51179010202,99999,9999,4,51179010202,58537,0.097319
,51179,10303,51179010303,1977,51059460500,79952,1252,51179010303,99999,9999,20,51179010303,58541,0.027281
,51179,10207,51179010207,691,51059471200,79952,1252,51179010207,99999,9999,10,51179010207,58561,0.008439
,51179,10105,51179010105,1971,51059460500,79952,1252,51179010105,99999,9999,15,51179010105,58572,0.024534
,51179,10205,51179010205,689,51059471200,79952,1252,51179010205,99999,9999,10,51179010205,58574,0.078952
,51179,10210,51179010210,1976,51059460500,79952,1252,51179010210,99999,9999,10,51179010210,58574,0.010822
,51179,10204,51179010204,1185,51059460400,79952,1252,51179010204,99999,9999,4,51179010204,58603,0.04995
,51179,10106,51179010106,1972,51059460500,79952,1252,51179010106,99999,9999,10,51179010106,58607,0.058371
,51179,10405,51179010405,1978,51059460500,79952,1252,51179010405,99999,9999,10,51179010405,58649,0.008364
,51179,10206,51179010206,690,51059471200,79952,1252,51179010206,99999,9999,10,51179010206,58790,0.047923
,51179,10208,51179010208,692,51059471200,79952,1252,51179010208,99999,9999,4,51179010208,58790,0.038447
,51179,10209,51179010209,235,51059471200,48376,772,51179010209,99999,9999,10,51179010209,58790,0.011734
,51179,10502,51179010502,3077,51059480200,79952,1252,51179010502,99999,9999,4,51179010502,58814,0.010703
,51179,10103,51179010103,1969,51059460500,79952,1252,51179010103,2112,52,4,51179010103,58853,0.013292
,51179,10104,51179010104,687,51059471200,79952,1252,51179010104,2112,52,4,51179010104,58855,0.047122
,51187,20500,51187020500,1980,51059460500,79952,1252,51187020500,29968,515,4,51187020500,60774,0.00119
,51187,20400,51187020400,1192,51059460400,79952,1252,51187020400,29968,515,4,51187020400,60775,0.011779
,51187,20100,51187020100,236,51059471200,48376,772,51187020100,99999,9999,4,51187020100,60892,0.031902
,51187,20600,51187020600,695,51059471200,79952,1252,51187020600,99999,9999,10,51187020600,60942,0.009813
,51187,20300,51187020300,694,51059471200,79952,1252,51187020300,99999,9999,4,51187020300,61066,0.048354
,51193,990400,51193990400,3084,51059480200,79952,1252,51193990400,99999,9999,10,51193990400,62122,0.007525
,51193,990100,51193990100,3083,51059480200,79952,1252,51193990100,99999,9999,20,51193990100,62223,0.006832
,51810,45420,51810045420,3140,51059480200,79952,1252,51810045420,82000,1280,4,51810045420,65891,0.059218
,51810,44600,51810044600,1218,51059460400,79952,1252,51810044600,82000,1280,4,51810044600,66158,0.012659
,51810,42802,51810042802,3138,51059480200,79952,1252,51810042802,82000,1280,10,51810042802,66165,0.004216
,51810,43800,51810043800,3139,51059480200,79952,1252,51810043800,82000,1280,4,51810043800,66194,0.005235
,51840,201,51840000201,3141,51059480200,79952,1252,51840000201,86720,1345,4,51840000201,66687,0.007243
,51840,302,51840000302,730,51059471200,79952,1252,51840000302,86720,1345,4,51840000302,66835,0.007049
,51001,990600,51001990600,915,51059460400,79952,1252,51001990600,59336,910,4,51001990600,67009,0.148865
,51013,100300,51013100300,423,51059471200,79952,1252,51013100300,3000,56,15,51013100300,70468,0.004991
,51013,100100,51013100100,70,51059471200,48376,772,51013100100,3000,56,4,51013100100,70496,0.005466
,51013,100200,51013100200,422,51059471200,79952,1252,51013100200,3000,56,25,51013100200,70510,0.006944
,51013,101100,51013101100,72,51059471200,48376,772,51013101100,3000,56,4,51013101100,70532,0.000745
,51013,101000,51013101000,427,51059471200,79952,1252,51013101000,3000,56,4,51013101000,70535,0.002557
,51013,100700,51013100700,425,51059471200,79952,1252,51013100700,3000,56,15,51013100700,70589,0.00124
,51013,100900,51013100900,71,51059471200,48376,772,51013100900,3000,56,15,51013100900,70609,0.002708
,51013,101400,51013101400,923,51059460400,79952,1252,51013101400,3000,56,15,51013101400,70641,0.002352
,51013,102000,51013102000,77,51059471200,48376,772,51013102000,3000,56,4,51013102000,70650,0.001073
,51013,102200,51013102200,436,51059471200,79952,1252,51013102200,3000,56,20,51013102200,70657,0.003748
,51013,102800,51013102800,440,51059471200,79952,1252,51013102800,3000,56,10,51013102800,70666,0.006338
,51013,100600,51013100600,918,51059460400,79952,1252,51013100600,3000,56,15,51013100600,70669,0.003243
,51013,101500,51013101500,431,51059471200,79952,1252,51013101500,3000,56,45,51013101500,70675,0.00378
,51013,102400,51013102400,438,51059471200,79952,1252,51013102400,3000,56,4,51013102400,70738,0.002773
,51013,102500,51013102500,78,51059471200,48376,772,51013102500,3000,56,4,51013102500,70754,0.002223
,51013,102300,51013102300,437,51059471200,79952,1252,51013102300,3000,56,15,51013102300,70795,0.00537
,51013,102700,51013102700,79,51059471200,48376,772,51013102700,3000,56,10,51013102700,70795,0.004678
,51013,102600,51013102600,931,51059460400,79952,1252,51013102600,3000,56,10,51013102600,70807,0.004078
,51013,103100,51013103100,82,51059471200,48376,772,51013103100,3000,56,4,51013103100,70817,0.002843
,51013,103800,51013103800,85,51059471200,48376,772,51013103800,3000,56,10,51013103800,70844,0.002961
,51013,103700,51013103700,446,51059471200,79952,1252,51013103700,3000,56,10,51013103700,70849,0.004452
,51013,103402,51013103402,444,51059471200,79952,1252,51013103402,3000,56,20,51013103402,70864,0.00887
,51013,101900,51013101900,76,51059471200,48376,772,51013101900,3000,56,4,51013101900,70896,0.006459
,51013,101700,51013101700,432,51059471200,79952,1252,51013101700,3000,56,10,51013101700,70951,0.000058
,51013,101600,51013101600,925,51059460400,79952,1252,51013101600,3000,56,10,51013101600,70958,0.001293
,51013,101800,51013101800,75,51059471200,48376,772,51013101800,3000,56,10,51013101800,71000,0.002013
,51013,100500,51013100500,424,51059471200,79952,1252,51013100500,3000,56,4,51013100500,71031,0.002342
,51013,100800,51013100800,1657,51059460500,79952,1252,51013100800,3000,56,15,51013100800,71043,0.001676
,51013,102100,51013102100,1669,51059460500,79952,1252,51013102100,3000,56,4,51013102100,71099,0.002872
,51013,103200,51013103200,83,51059471200,48376,772,51013103200,3000,56,10,51013103200,71109,0.006438
,51510,201000,51510201000,1202,51059460400,79952,1252,51510201000,1000,25,10,51510201000,71146,0.003279
,51013,102900,51013102900,80,51059471200,48376,772,51013102900,3000,56,15,51013102900,71147,0.004954
,51013,103000,51013103000,81,51059471200,48376,772,51013103000,3000,56,15,51013103000,71147,0.003683
,51013,103500,51013103500,84,51059471200,48376,772,51013103500,3000,56,4,51013103500,71153,0.00514
,51013,103600,51013103600,940,51059460400,79952,1252,51013103600,3000,56,4,51013103600,71172,0.005777
,51013,100400,51013100400,1653,51059460500,79952,1252,51013100400,3000,56,20,51013100400,71242,0.002157
,51013,101200,51013101200,73,51059471200,48376,772,51013101200,3000,56,4,51013101200,71248,0.006427
,51013,101300,51013101300,74,51059471200,48376,772,51013101300,3000,56,10,51013101300,71252,0.006659
,51013,103300,51013103300,1679,51059460500,79952,1252,51013103300,3000,56,4,51013103300,71267,0.00236
,51510,200402,51510200402,705,51059471200,79952,1252,51510200402,1000,25,15,51510200402,71280,0.004258
,51510,200102,51510200102,697,51059471200,79952,1252,51510200102,1000,25,4,51510200102,71284,0.007809
,51510,200101,51510200101,237,51059471200,48376,772,51510200101,1000,25,25,51510200101,71291,0.004822
,51510,200303,51510200303,703,51059471200,79952,1252,51510200303,1000,25,10,51510200303,71301,0.002034
,51510,200401,51510200401,240,51059471200,48376,772,51510200401,1000,25,20,51510200401,71303,0.007031
,51510,200104,51510200104,699,51059471200,79952,1252,51510200104,1000,25,4,51510200104,71311,0.002938
,51510,200600,51510200600,707,51059471200,79952,1252,51510200600,1000,25,4,51510200600,71363,0.003026
,51510,201100,51510201100,3104,51059480200,79952,1252,51510201100,1000,25,20,51510201100,71395,0.005346
,51510,201202,51510201202,242,51059471200,48376,772,51510201202,1000,25,4,51510201202,71403,0.004632
,51510,201203,51510201203,710,51059471200,79952,1252,51510201203,1000,25,15,51510201203,71403,0.002772
,51510,200900,51510200900,709,51059471200,79952,1252,51510200900,1000,25,4,51510200900,71407,0.006387
,51510,200801,51510200801,3100,51059480200,79952,1252,51510200801,1000,25,30,51510200801,71408,0.002253
,51510,201204,51510201204,1373,51059460500,23984,423,51510201204,1000,25,10,51510201204,71421,0.000565
,51510,201500,51510201500,1204,51059460400,79952,1252,51510201500,1000,25,4,51510201500,71422,0.003716
,51510,201300,51510201300,711,51059471200,79952,1252,51510201300,1000,25,10,51510201300,71442,0.00341
,51510,201400,51510201400,2003,51059460500,79952,1252,51510201400,1000,25,15,51510201400,71442,0.009746
,51510,201801,51510201801,712,51059471200,79952,1252,51510201801,1000,25,10,51510201801,71443,0.000909
,51510,200802,51510200802,1200,51059460400,79952,1252,51510200802,1000,25,4,51510200802,71478,0.001994
,51510,201900,51510201900,1206,51059460400,79952,1252,51510201900,1000,25,10,51510201900,71518,0.000401
,51510,201802,51510201802,713,51059471200,79952,1252,51510201802,1000,25,4,51510201802,71537,0.003532
,51510,202001,51510202001,714,51059471200,79952,1252,51510202001,1000,25,10,51510202001,71540,0.003714
,51510,200201,51510200201,239,51059471200,48376,772,51510200201,1000,25,15,51510200201,71579,0.004789
,51510,200103,51510200103,238,51059471200,48376,772,51510200103,1000,25,15,51510200103,71584,0.005194
,51510,200301,51510200301,1372,51059460500,23984,423,51510200301,1000,25,4,51510200301,71629,0.001828
,51510,200500,51510200500,241,51059471200,48376,772,51510200500,1000,25,10,51510200500,71639,0.003026
,51510,201600,51510201600,243,51059471200,48376,772,51510201600,1000,25,15,51510201600,71641,0.001514
,51510,200302,51510200302,1989,51059460500,79952,1252,51510200302,1000,25,4,51510200302,71653,0.006802
,51059,452800,51059452800,123,51059471200,48376,772,51059452800,4088,62,4,51059452800,71656,0.003634
,51059,420400,51059420400,1702,51059460500,79952,1252,51059420400,39064,646,40,51059420400,71672,0.002552
,51510,200700,51510200700,708,51059471200,79952,1252,51510200700,1000,25,10,51510200700,71672,0.003071
,51510,202002,51510202002,715,51059471200,79952,1252,51510202002,1000,25,15,51510202002,71677,0.000467
,51510,200202,51510200202,702,51059471200,79952,1252,51510200202,1000,25,4,51510200202,71697,0.004164
,51510,200105,51510200105,700,51059471200,79952,1252,51510200105,1000,25,20,51510200105,71698,0.00223
,51059,420300,51059420300,89,51059471200,48376,772,51059420300,68880,1055,15,51059420300,71713,0.006664
,51059,420700,51059420700,1705,51059460500,79952,1252,51059420700,68880,1055,15,51059420700,71713,0.017157
,51057,950700,51057950700,2733,51059480200,79952,1252,51057950700,77568,1215,4,51057950700,71951,0.024077
,51059,481000,51059481000,152,51059471200,48376,772,51059481000,99999,9999,10,51059481000,71997,0.004188
,51059,482500,51059482500,164,51059471200,48376,772,51059482500,99999,9999,75,51059482500,71998,0.017797
,51059,491100,51059491100,169,51059471200,48376,772,51059491100,14440,216,50,51059491100,72026,0.024377
,51059,491400,51059491400,172,51059471200,48376,772,51059491400,14440,216,4,51059491400,72043,0.011682
,51107,611203,51107611203,205,51059471200,48376,772,51107611203,99999,9999,15,51107611203,72045,0.037706
,51059,480900,51059480900,151,51059471200,48376,772,51059480900,36648,615,20,51059480900,72047,0.003619
,51059,480500,51059480500,150,51059471200,48376,772,51059480500,99999,9999,65,51059480500,72057,0.010086
,51059,480800,51059480800,565,51059471200,79952,1252,51059480800,36648,615,40,51059480800,72064,0.001166
,51059,482000,51059482000,159,51059471200,48376,772,51059482000,66672,1022,20,51059482000,72095,0.010866
,51059,482200,51059482200,160,51059471200,48376,772,51059482200,66672,1022,25,51059482200,72102,0.006897
,51059,482100,51059482100,576,51059471200,79952,1252,51059482100,66672,1022,10,51059482100,72103,0.019266
,51059,482300,51059482300,161,51059471200,48376,772,51059482300,66672,1022,20,51059482300,72103,0.008768
,51059,481500,51059481500,571,51059471200,79952,1252,51059481500,66672,1022,30,51059481500,72104,0.031058
,51059,481400,51059481400,155,51059471200,48376,772,51059481400,66672,1022,50,51059481400,72105,0.019331
,51059,481900,51059481900,158,51059471200,48376,772,51059481900,66672,1022,15,51059481900,72126,0.011672
,51059,482400,51059482400,162,51059471200,48376,772,51059482400,66672,1022,10,51059482400,72126,0.007549
,51059,480300,51059480300,149,51059471200,48376,772,51059480300,32496,558,20,51059480300,72132,0.013517
,51059,460300,51059460300,126,51059471200,48376,772,51059460300,87240,1357,25,51059460300,72135,0.016332
,51059,460400,51059460400,127,51059471200,48376,772,51059460400,79952,1252,4,51059460400,72142,0.007224
,51059,460500,51059460500,529,51059471200,79952,1252,51059460500,23984,423,30,51059460500,72176,0.011013
,51059,480200,51059480200,148,51059471200,48376,772,51059480200,79952,1252,35,51059480200,72178,0.005614
,51059,471200,51059471200,142,51059471200,48376,772,51059471200,48376,772,25,51059471200,72235,0.001635
,51059,470600,51059470600,138,51059471200,48376,772,51059470600,48376,772,10,51059470600,72242,0.00226
,51059,470800,51059470800,548,51059471200,79952,1252,51059470800,48376,772,30,51059470800,72245,0.007271
,51059,471100,51059471100,141,51059471200,48376,772,51059471100,62264,967,15,51059471100,72245,0.008335
,51059,470500,51059470500,137,51059471200,48376,772,51059470500,48376,772,10,51059470500,72251,0.006416
,51059,470100,51059470100,1043,51059460400,79952,1252,51059470100,48376,772,4,51059470100,72262,0.007655
,51059,470700,51059470700,547,51059471200,79952,1252,51059470700,48376,772,25,51059470700,72275,0.006403
,51059,470400,51059470400,136,51059471200,48376,772,51059470400,48376,772,10,51059470400,72289,0.006984
,51059,470300,51059470300,135,51059471200,48376,772,51059470300,48376,772,4,51059470300,72321,0.008404
,51059,440600,51059440600,108,51059471200,48376,772,51059440600,99999,9999,10,51059440600,72368,0.012026
,51059,430100,51059430100,96,51059471200,48376,772,51059430100,99999,9999,20,51059430100,72374,0.010819
,51059,490900,51059490900,1086,51059460400,79952,1252,51059490900,17376,282,4,51059490900,72384,0.059225
,51059,432300,51059432300,105,51059471200,48376,772,51059432300,11464,194,4,51059432300,72389,0.026549
,51059,461200,51059461200,132,51059471200,48376,772,51059461200,58472,898,10,51059461200,72391,0.016897
,51059,461100,51059461100,131,51059471200,48376,772,51059461100,58472,898,4,51059461100,72412,0.014867
,51059,461000,51059461000,534,51059471200,79952,1252,51059461000,81072,1265,4,51059461000,72427,0.006699
,51059,460700,51059460700,129,51059471200,48376,772,51059460700,81072,1265,20,51059460700,72429,0.009687
,51059,431800,51059431800,483,51059471200,79952,1252,51059431800,11464,194,25,51059431800,72450,0.036168
,51059,460800,51059460800,532,51059471200,79952,1252,51059460800,81072,1265,25,51059460800,72458,0.00863
,51059,460900,51059460900,130,51059471200,48376,772,51059460900,81072,1265,4,51059460900,72458,0.004424
,51059,461700,51059461700,134,51059471200,48376,772,51059461700,51192,802,4,51059461700,72466,0.003734
,51059,460600,51059460600,128,51059471200,48376,772,51059460600,23984,423,10,51059460600,72512,0.006511
,51059,440200,51059440200,493,51059471200,79952,1252,51059440200,1912,42,4,51059440200,72528,0.005895
,51059,440700,51059440700,109,51059471200,48376,772,51059440700,1912,42,10,51059440700,72556,0.018449
,51059,440800,51059440800,111,51059471200,48376,772,51059440800,1912,42,10,51059440800,72559,0.008159
,51059,440300,51059440300,107,51059471200,48376,772,51059440300,1912,42,4,51059440300,72563,0.007641
,51059,450700,51059450700,115,51059471200,48376,772,51059450700,1912,42,4,51059450700,72584,0.00813
,51059,452200,51059452200,1015,51059460400,79952,1252,51059452200,1912,42,10,51059452200,72585,0.010574
,51059,431900,51059431900,103,51059471200,48376,772,51059431900,84976,1327,10,51059431900,72586,0.039342
,51059,430400,51059430400,98,51059471200,48376,772,51059430400,84976,1327,10,51059430400,72587,0.015397
,51059,432400,51059432400,488,51059471200,79952,1252,51059432400,11464,194,40,51059432400,72595,0.026989
,51059,422100,51059422100,95,51059471200,48376,772,51059422100,47064,744,20,51059422100,72625,0.001985
,51059,471300,51059471300,144,51059471200,48376,772,51059471300,39448,649,10,51059471300,72651,0.002868
,51059,471000,51059471000,140,51059471200,48376,772,51059471000,39448,649,4,51059471000,72662,0.000126
,51059,450100,51059450100,501,51059471200,79952,1252,51059450100,40584,677,20,51059450100,72672,0.003696
,51059,471400,51059471400,145,51059471200,48376,772,51059471400,39448,649,10,51059471400,72675,0.00671
,51059,450600,51059450600,114,51059471200,48376,772,51059450600,40584,677,15,51059450600,72681,0.007317
,51059,450200,51059450200,502,51059471200,79952,1252,51059450200,40584,677,30,51059450200,72697,0.004293
,51059,450900,51059450900,1007,51059460400,79952,1252,51059450900,40584,677,4,51059450900,72700,0.015921
,51059,470900,51059470900,139,51059471200,48376,772,51059470900,48376,772,10,51059470900,72706,0.012884
,51059,450500,51059450500,505,51059471200,79952,1252,51059450500,40584,677,20,51059450500,72715,0.004657
,51059,450300,51059450300,112,51059471200,48376,772,51059450300,40584,677,4,51059450300,72718,0.004129
,51059,450400,51059450400,113,51059471200,48376,772,51059450400,40584,677,4,51059450400,72718,0.00837
,51059,450800,51059450800,116,51059471200,48376,772,51059450800,1912,42,4,51059450800,72735,0.009244
,51059,451000,51059451000,1760,51059460500,79952,1252,51059451000,1912,42,30,51059451000,72741,0.006876
,51059,451200,51059451200,510,51059471200,79952,1252,51059451200,43352,708,4,51059451200,72748,0.012962
,51059,451100,51059451100,509,51059471200,79952,1252,51059451100,43352,708,15,51059451100,72749,0.004306
,51059,451800,51059451800,514,51059471200,79952,1252,51059451800,45784,732,4,51059451800,72788,0.008904
,51059,451600,51059451600,513,51059471200,79952,1252,51059451600,43352,708,10,51059451600,72790,0.005769
,51059,451500,51059451500,118,51059471200,48376,772,51059451500,71216,1115,20,51059451500,72793,0.004301
,51059,452700,51059452700,122,51059471200,48376,772,51059452700,4088,62,4,51059452700,72804,0.00407
,51059,451900,51059451900,515,51059471200,79952,1252,51059451900,45784,732,25,51059451900,72806,0.005106
,51059,430600,51059430600,475,51059471200,79952,1252,51059430600,74592,1150,15,51059430600,72839,0.007439
,51059,422000,51059422000,93,51059471200,48376,772,51059422000,55752,853,15,51059422000,72860,0.009411
,51059,432800,51059432800,1740,51059460500,79952,1252,51059432800,55752,853,4,51059432800,72860,0.00644
,51059,422300,51059422300,470,51059471200,79952,1252,51059422300,29552,499,15,51059422300,72876,0.020049
